speed_kmh,engine_rpm,throttle_pos,coolant_temp,fuel_level,intake_air_temp,label
35.09,1329.0,10.38,94.0,97.2,35.6,SLOW
53.79,3139.0,48.21,86.6,88.5,37.1,NORMAL
38.87,1676.0,12.26,97.8,49.5,50.0,SLOW
70.06,2991.0,41.01,84.4,90.6,44.9,NORMAL
35.46,1559.0,5.62,92.1,19.6,21.9,SLOW
38.76,1389.0,19.86,80.9,37.9,47.6,SLOW
67.09,3255.0,44.18,80.9,51.0,20.6,NORMAL
124.38,5612.0,89.34,84.6,83.6,34.0,AGGRESSIVE
79.71,2558.0,24.37,83.1,43.2,24.0,NORMAL
37.27,1507.0,15.97,91.6,56.2,44.3,SLOW
48.27,2504.0,26.56,92.2,98.8,43.6,NORMAL
118.06,4078.0,64.57,83.5,43.3,26.9,AGGRESSIVE
76.89,3465.0,49.06,97.8,46.1,41.1,NORMAL
71.25,2663.0,21.5,102.4,74.0,38.6,NORMAL
26.75,985.0,7.59,103.5,82.5,39.2,SLOW
138.69,4956.0,98.99,84.4,50.8,40.4,AGGRESSIVE
59.35,2773.0,41.14,94.6,83.0,23.9,NORMAL
32.72,864.0,14.88,80.7,31.1,41.0,SLOW
49.14,2827.0,33.01,93.0,37.4,47.3,NORMAL
32.53,1906.0,19.49,85.6,19.9,24.0,SLOW
125.46,4136.0,84.81,86.8,95.7,37.3,AGGRESSIVE
83.86,5367.0,69.21,86.2,68.8,20.8,AGGRESSIVE
98.47,6305.0,80.76,99.6,36.9,25.1,AGGRESSIVE
35.75,921.0,15.97,104.2,36.6,29.9,SLOW
29.01,1819.0,5.58,101.8,31.4,23.6,SLOW
32.62,1859.0,19.41,85.2,67.7,43.7,SLOW
116.54,4266.0,83.68,86.8,28.1,38.8,AGGRESSIVE
23.4,1271.0,12.69,80.2,14.2,40.1,SLOW
115.94,5577.0,67.01,101.2,69.0,20.0,AGGRESSIVE
52.28,3250.0,29.5,101.7,31.0,46.2,NORMAL
98.41,3560.0,79.29,85.1,81.6,43.5,AGGRESSIVE
63.26,3178.0,36.5,89.7,56.1,35.4,NORMAL
26.18,1300.0,18.74,90.7,71.9,46.9,SLOW
56.72,3202.0,24.73,83.0,75.4,22.9,NORMAL
75.66,2612.0,35.25,84.9,57.9,46.3,NORMAL
34.15,1887.0,14.81,100.9,29.2,34.0,SLOW
53.19,3473.0,25.28,85.1,30.5,42.3,NORMAL
127.94,6029.0,68.82,98.7,12.1,49.7,AGGRESSIVE
147.97,5997.0,76.76,95.8,64.8,38.7,AGGRESSIVE
48.22,2503.0,38.12,96.0,81.1,23.2,NORMAL
79.21,2308.0,44.01,84.2,47.4,32.6,NORMAL
20.93,1898.0,7.81,84.8,81.4,40.6,SLOW
126.41,6427.0,86.66,81.5,19.4,30.3,AGGRESSIVE
29.79,1638.0,13.53,101.9,75.0,26.3,SLOW
66.81,3059.0,48.36,81.2,47.8,31.7,NORMAL
148.18,5783.0,80.25,97.7,78.9,44.4,AGGRESSIVE
71.13,3397.0,24.38,81.9,41.8,47.1,NORMAL
148.66,4959.0,68.88,84.4,12.2,48.7,AGGRESSIVE
32.13,1304.0,18.02,103.8,39.8,28.7,SLOW
113.3,5279.0,63.77,85.5,49.0,22.3,AGGRESSIVE
57.24,2463.0,36.03,104.3,34.8,49.1,NORMAL
34.73,1205.0,19.83,88.2,28.0,25.3,SLOW
71.85,2823.0,33.0,92.0,39.4,31.3,NORMAL
117.97,5041.0,62.7,84.2,28.7,43.4,AGGRESSIVE
51.95,2227.0,44.16,101.9,85.4,37.8,NORMAL
30.98,1332.0,18.65,93.3,12.6,31.5,SLOW
120.62,3640.0,66.03,102.2,37.3,29.3,AGGRESSIVE
34.69,1864.0,13.8,104.4,63.5,32.7,SLOW
134.8,4745.0,69.93,101.4,62.7,49.5,AGGRESSIVE
99.9,3925.0,64.46,102.9,94.1,28.0,AGGRESSIVE
40.45,2932.0,46.57,104.3,83.2,37.4,NORMAL
23.49,1792.0,9.59,81.6,37.3,23.8,SLOW
51.7,2680.0,38.48,81.7,90.1,29.8,NORMAL
47.96,3423.0,29.8,90.3,22.4,23.1,NORMAL
76.45,2117.0,35.78,103.5,10.6,39.6,NORMAL
65.02,2949.0,30.8,96.7,62.5,36.6,NORMAL
32.78,1923.0,11.55,80.4,52.1,31.3,SLOW
32.72,1106.0,17.04,92.2,46.0,36.2,SLOW
30.14,1976.0,17.28,99.4,65.3,43.0,SLOW
48.86,2274.0,27.52,89.9,30.8,47.8,NORMAL
71.45,2565.0,31.08,87.6,51.9,48.5,NORMAL
30.62,953.0,8.53,94.9,98.6,25.4,SLOW
89.39,6405.0,94.39,86.0,81.4,23.9,AGGRESSIVE
40.45,2381.0,23.65,88.3,39.6,28.6,NORMAL
49.36,3117.0,43.49,90.2,42.0,29.4,NORMAL
44.91,3283.0,20.97,87.1,87.1,24.2,NORMAL
123.44,5455.0,71.11,100.4,74.5,42.9,AGGRESSIVE
66.66,3490.0,37.45,93.8,67.3,22.1,NORMAL
139.27,6161.0,92.81,80.8,92.2,29.7,AGGRESSIVE
74.46,3097.0,47.12,88.2,27.9,38.0,NORMAL
69.02,2541.0,21.5,86.0,37.6,28.4,NORMAL
66.68,2664.0,21.91,95.9,85.4,24.9,NORMAL
27.12,1956.0,19.49,92.0,60.1,21.6,SLOW
76.09,2939.0,34.23,98.4,30.1,39.7,NORMAL
26.72,1174.0,7.55,101.1,65.2,25.7,SLOW
119.85,4207.0,62.26,80.3,99.8,38.9,AGGRESSIVE
140.11,4971.0,65.74,104.5,10.2,49.4,AGGRESSIVE
144.53,4859.0,88.39,84.9,42.0,26.8,AGGRESSIVE
32.3,1647.0,16.9,99.5,95.6,35.3,SLOW
75.28,3316.0,30.22,86.0,35.9,29.1,NORMAL
113.39,3648.0,94.6,85.9,50.2,32.0,AGGRESSIVE
92.2,4203.0,99.25,92.8,90.2,29.3,AGGRESSIVE
109.45,4234.0,63.95,87.9,87.0,20.1,AGGRESSIVE
60.57,2322.0,25.64,95.4,83.2,32.2,NORMAL
158.29,4477.0,66.8,84.6,49.7,43.8,AGGRESSIVE
132.91,5966.0,94.56,84.9,25.2,26.4,AGGRESSIVE
61.72,3323.0,21.72,104.2,72.6,26.0,NORMAL
98.42,4803.0,79.68,94.4,56.3,38.8,AGGRESSIVE
40.58,2317.0,21.09,86.3,73.6,36.0,NORMAL
84.92,5059.0,64.99,90.3,35.1,33.4,AGGRESSIVE
44.28,2985.0,35.41,82.5,11.3,46.1,NORMAL
20.67,1706.0,16.71,85.9,63.9,24.0,SLOW
114.09,4537.0,82.53,93.8,27.5,22.9,AGGRESSIVE
37.94,1138.0,7.56,88.1,20.1,47.3,SLOW
141.84,5312.0,96.01,81.8,67.6,26.9,AGGRESSIVE
22.68,1248.0,9.85,82.8,50.4,39.4,SLOW
64.54,2247.0,47.97,90.1,68.9,47.4,NORMAL
91.65,5568.0,79.32,87.2,50.7,47.8,AGGRESSIVE
141.33,4645.0,71.95,88.2,99.7,30.0,AGGRESSIVE
136.27,3826.0,62.96,95.8,19.4,23.0,AGGRESSIVE
33.59,1013.0,18.98,93.0,72.3,25.3,SLOW
34.81,1753.0,16.27,82.4,21.3,22.5,SLOW
37.35,1650.0,7.95,88.6,71.3,37.5,SLOW
153.12,4386.0,72.29,86.6,53.9,21.2,AGGRESSIVE
34.2,1579.0,7.83,82.1,64.8,40.9,SLOW
55.48,2974.0,37.78,98.9,75.2,40.3,NORMAL
21.73,1145.0,15.24,80.0,70.2,34.3,SLOW
156.05,5603.0,80.65,93.6,83.3,27.9,AGGRESSIVE
42.05,3277.0,26.53,83.9,91.2,40.2,NORMAL
155.3,5991.0,88.47,95.0,79.4,34.5,AGGRESSIVE
39.57,1021.0,9.0,101.5,92.1,41.6,SLOW
29.86,1951.0,12.18,98.2,68.8,23.6,SLOW
124.31,5387.0,63.1,80.2,56.4,41.2,AGGRESSIVE
34.96,1708.0,9.22,85.1,89.4,41.0,SLOW
23.04,1949.0,7.66,101.9,54.0,24.3,SLOW
23.17,1182.0,14.32,100.7,22.6,24.8,SLOW
35.57,1585.0,13.3,87.9,51.0,39.1,SLOW
33.78,1593.0,16.06,84.2,46.1,29.8,SLOW
55.48,2591.0,45.91,87.4,93.4,37.4,NORMAL
57.33,3499.0,22.03,84.5,66.2,36.3,NORMAL
56.37,3441.0,46.03,103.7,36.6,22.3,NORMAL
56.99,2294.0,31.76,95.8,62.3,48.7,NORMAL
75.95,2574.0,27.55,86.6,39.2,20.9,NORMAL
54.94,2123.0,35.61,82.0,27.6,33.8,NORMAL
134.32,6402.0,65.59,89.4,68.3,27.1,AGGRESSIVE
102.09,3712.0,93.43,93.4,99.8,46.4,AGGRESSIVE
90.04,4495.0,68.83,95.1,12.1,22.2,AGGRESSIVE
51.44,2701.0,48.27,95.5,44.6,22.9,NORMAL
26.54,1989.0,13.05,85.2,69.5,40.1,SLOW
118.42,5065.0,65.68,103.2,63.0,23.8,AGGRESSIVE
79.76,3238.0,27.12,104.3,20.9,42.1,NORMAL
72.24,3402.0,36.45,87.5,24.2,33.4,NORMAL
100.9,4774.0,62.44,86.5,70.6,48.1,AGGRESSIVE
117.88,5364.0,87.38,85.7,77.9,32.4,AGGRESSIVE
105.71,4015.0,68.56,104.4,13.4,39.9,AGGRESSIVE
48.66,3384.0,25.97,91.1,43.2,37.3,NORMAL
22.81,1968.0,15.52,93.2,44.4,46.6,SLOW
116.63,4606.0,96.32,89.6,95.5,37.9,AGGRESSIVE
150.55,4937.0,99.31,83.2,60.2,46.9,AGGRESSIVE
39.35,1129.0,13.65,93.0,98.5,23.7,SLOW
59.67,3146.0,36.75,103.4,78.0,34.0,NORMAL
131.03,5804.0,98.8,98.8,17.9,26.1,AGGRESSIVE
105.73,5060.0,86.64,84.8,88.4,46.4,AGGRESSIVE
30.95,1194.0,10.53,87.8,73.3,45.3,SLOW
116.2,5997.0,84.56,87.4,32.9,48.8,AGGRESSIVE
111.76,6001.0,90.3,82.7,61.0,26.0,AGGRESSIVE
139.93,4593.0,87.43,100.1,22.0,31.8,AGGRESSIVE
21.83,1940.0,13.69,92.9,99.3,31.4,SLOW
71.33,2473.0,33.27,90.4,81.1,45.3,NORMAL
92.51,4932.0,60.13,99.6,28.9,26.4,AGGRESSIVE
76.48,3025.0,48.31,103.0,20.6,20.2,NORMAL
146.92,4116.0,80.59,84.2,86.7,47.8,AGGRESSIVE
122.19,5657.0,86.16,92.0,35.6,46.6,AGGRESSIVE
35.73,1479.0,17.83,100.3,47.5,28.8,SLOW
38.84,1197.0,7.25,81.2,21.3,28.3,SLOW
78.74,3166.0,42.62,80.8,42.3,21.5,NORMAL
22.5,1038.0,19.4,102.0,30.8,45.7,SLOW
70.18,2108.0,48.44,96.2,76.1,27.8,NORMAL
62.32,2369.0,35.14,101.3,54.5,35.5,NORMAL
71.85,2093.0,27.81,81.0,91.8,37.8,NORMAL
26.78,1220.0,9.23,86.6,48.3,36.4,SLOW
152.5,6388.0,66.27,101.5,34.4,48.1,AGGRESSIVE
20.48,1926.0,5.76,103.5,67.1,44.7,SLOW
108.2,3727.0,75.54,90.9,31.3,40.3,AGGRESSIVE
148.82,5994.0,63.63,82.0,80.4,48.1,AGGRESSIVE
87.39,5041.0,67.52,93.8,79.3,24.5,AGGRESSIVE
127.97,3848.0,76.27,100.5,84.8,40.5,AGGRESSIVE
81.14,5925.0,71.57,92.0,33.8,48.5,AGGRESSIVE
41.92,2479.0,46.78,87.2,59.8,32.5,NORMAL
85.78,3925.0,91.31,92.9,67.1,48.1,AGGRESSIVE
87.52,5927.0,75.76,82.0,71.2,32.7,AGGRESSIVE
76.7,2885.0,49.7,97.6,47.4,35.4,NORMAL
158.7,3606.0,65.68,82.8,89.2,40.1,AGGRESSIVE
52.73,2636.0,28.16,94.7,82.5,24.3,NORMAL
108.0,5464.0,66.78,91.9,95.1,39.0,AGGRESSIVE
22.39,1123.0,18.52,89.0,27.9,45.6,SLOW
35.01,1337.0,17.6,103.5,48.3,43.8,SLOW
43.69,2863.0,21.87,80.6,48.9,39.6,NORMAL
58.74,2586.0,45.38,84.5,44.2,46.0,NORMAL
45.28,3338.0,32.48,94.7,85.4,45.1,NORMAL
31.4,1605.0,8.99,94.3,58.1,25.2,SLOW
48.36,2974.0,27.78,87.6,44.0,25.3,NORMAL
25.55,1746.0,15.14,94.1,53.7,43.6,SLOW
22.56,1689.0,17.18,103.0,69.9,30.1,SLOW
152.81,5702.0,92.48,97.5,41.7,37.7,AGGRESSIVE
125.44,4365.0,69.07,82.1,81.4,21.3,AGGRESSIVE
88.45,4122.0,67.32,104.5,64.9,45.1,AGGRESSIVE
52.59,2079.0,33.32,101.3,93.5,44.3,NORMAL
67.83,2933.0,45.49,81.7,23.4,27.3,NORMAL
28.22,1349.0,13.48,100.5,76.0,38.1,SLOW
40.42,2877.0,31.26,87.4,18.8,30.4,NORMAL
32.61,1808.0,5.86,105.0,21.1,42.3,SLOW
31.56,1853.0,15.47,85.6,47.1,40.2,SLOW
146.2,4917.0,69.31,92.5,88.3,40.0,AGGRESSIVE
38.8,981.0,12.92,85.0,88.1,24.0,SLOW
147.26,4259.0,85.52,85.4,61.4,33.7,AGGRESSIVE
37.93,1764.0,16.63,92.4,52.2,48.6,SLOW
94.6,4966.0,80.52,87.8,77.2,36.4,AGGRESSIVE
102.52,5874.0,99.62,95.3,46.7,46.6,AGGRESSIVE
75.48,2495.0,36.23,102.6,59.8,47.3,NORMAL
37.76,1869.0,15.93,98.9,19.2,45.0,SLOW
122.08,5378.0,90.53,91.5,47.3,30.2,AGGRESSIVE
27.93,876.0,15.42,102.1,36.7,43.5,SLOW
80.61,4235.0,92.95,89.4,78.2,42.3,AGGRESSIVE
84.08,5349.0,75.98,81.8,67.4,23.8,AGGRESSIVE
41.49,3021.0,36.8,82.4,45.1,44.6,NORMAL
77.1,3307.0,45.43,100.4,44.9,46.7,NORMAL
22.78,1725.0,19.21,94.8,36.5,46.7,SLOW
84.16,3978.0,73.65,86.2,87.7,33.7,AGGRESSIVE
32.56,1106.0,15.21,102.1,55.7,41.5,SLOW
159.69,5556.0,90.22,81.2,59.0,32.2,AGGRESSIVE
106.58,4055.0,83.99,101.6,50.0,30.0,AGGRESSIVE
24.23,1235.0,14.21,100.8,23.2,43.9,SLOW
138.79,4561.0,91.58,104.1,25.9,49.9,AGGRESSIVE
77.82,2618.0,42.72,95.5,24.4,38.0,NORMAL
41.42,2000.0,31.17,103.7,52.9,41.4,NORMAL
70.31,2750.0,26.52,102.9,11.1,25.0,NORMAL
66.6,2826.0,29.43,101.9,63.9,47.8,NORMAL
23.87,1034.0,17.48,97.4,17.1,21.8,SLOW
35.03,1612.0,14.98,102.2,11.9,34.5,SLOW
49.23,2466.0,28.44,89.7,71.2,45.6,NORMAL
115.65,4535.0,76.21,82.4,17.5,37.3,AGGRESSIVE
159.8,4196.0,76.46,90.4,29.9,44.1,AGGRESSIVE
31.87,898.0,19.59,83.2,75.1,45.4,SLOW
82.79,5169.0,78.59,81.5,40.2,38.9,AGGRESSIVE
29.46,1061.0,12.61,82.7,32.7,45.7,SLOW
28.37,1931.0,12.41,101.0,32.5,32.7,SLOW
144.92,3675.0,78.71,98.4,48.3,28.6,AGGRESSIVE
88.35,4285.0,90.72,102.3,99.5,29.9,AGGRESSIVE
23.16,1454.0,13.0,86.9,59.2,20.1,SLOW
24.8,1655.0,9.8,94.8,52.8,47.5,SLOW
35.53,834.0,11.81,85.2,23.1,33.4,SLOW
32.09,1149.0,9.84,98.3,26.3,40.4,SLOW
52.48,2053.0,20.7,102.9,87.1,29.8,NORMAL
77.79,2583.0,30.58,104.8,41.6,24.9,NORMAL
60.97,3271.0,46.11,96.1,20.0,49.4,NORMAL
62.03,2812.0,33.31,97.9,25.6,49.9,NORMAL
27.19,1470.0,15.23,80.2,83.0,36.4,SLOW
77.03,3428.0,25.37,90.2,70.2,36.5,NORMAL
37.27,1381.0,14.71,96.2,53.3,42.3,SLOW
35.53,1667.0,14.94,82.3,68.6,27.7,SLOW
75.47,2007.0,28.71,84.4,79.5,24.0,NORMAL
30.14,1678.0,19.4,97.1,36.3,43.9,SLOW
27.55,1655.0,12.95,91.8,97.9,39.2,SLOW
42.51,2831.0,39.47,93.0,40.0,33.7,NORMAL
67.22,2082.0,24.15,82.6,56.0,32.7,NORMAL
100.76,4366.0,91.29,103.7,81.0,45.4,AGGRESSIVE
20.45,1717.0,10.66,80.7,19.6,46.2,SLOW
76.13,2660.0,36.46,90.6,39.2,31.5,NORMAL
62.36,2787.0,35.53,104.3,84.6,48.4,NORMAL
33.06,1414.0,19.08,92.7,96.6,41.0,SLOW
156.37,5497.0,87.85,81.5,55.0,20.7,AGGRESSIVE
50.31,3252.0,46.21,94.9,13.9,26.5,NORMAL
22.62,1228.0,9.75,85.8,15.3,44.1,SLOW
37.3,1382.0,6.52,90.4,12.3,44.3,SLOW
110.38,5540.0,61.08,86.9,21.4,31.5,AGGRESSIVE
145.75,5516.0,70.28,82.9,78.0,43.0,AGGRESSIVE
81.77,5358.0,63.37,89.7,33.1,29.7,AGGRESSIVE
117.17,4115.0,64.56,96.9,87.7,45.9,AGGRESSIVE
76.68,2920.0,43.59,89.0,83.3,36.7,NORMAL
88.65,4421.0,83.36,86.7,28.2,38.4,AGGRESSIVE
115.45,4694.0,94.27,98.5,87.0,36.8,AGGRESSIVE
51.93,2235.0,26.02,93.8,84.1,46.2,NORMAL
76.3,2172.0,41.12,84.4,81.7,34.0,NORMAL
129.88,3954.0,98.91,104.8,26.6,21.1,AGGRESSIVE
159.79,5267.0,80.6,95.0,62.0,34.5,AGGRESSIVE
34.2,1424.0,11.86,96.1,58.9,20.4,SLOW
67.73,3137.0,47.31,82.0,31.2,29.5,NORMAL
34.41,1147.0,16.6,88.7,16.9,36.4,SLOW
23.8,1493.0,11.79,90.1,18.6,40.4,SLOW
133.16,5563.0,67.79,89.4,50.2,30.1,AGGRESSIVE
21.51,1938.0,17.38,87.2,13.4,35.6,SLOW
80.77,4376.0,74.93,88.8,77.6,38.9,AGGRESSIVE
74.6,3436.0,42.66,101.1,66.0,45.5,NORMAL
99.05,3891.0,80.77,103.5,31.5,38.3,AGGRESSIVE
71.68,2303.0,40.94,90.7,33.3,39.9,NORMAL
28.71,1352.0,10.61,95.6,37.3,46.3,SLOW
26.29,1856.0,9.32,90.0,64.3,32.4,SLOW
90.66,6003.0,99.6,97.9,99.3,21.3,AGGRESSIVE
65.42,2891.0,39.39,103.5,27.4,39.4,NORMAL
21.45,1998.0,7.08,96.6,60.5,22.7,SLOW
26.71,1062.0,8.03,90.6,61.0,47.6,SLOW
137.59,6413.0,83.49,102.6,71.5,23.6,AGGRESSIVE
104.18,3561.0,60.41,102.4,61.6,31.9,AGGRESSIVE
34.14,1086.0,10.16,82.6,81.0,37.6,SLOW
106.18,4062.0,64.04,82.0,13.9,25.6,AGGRESSIVE
36.13,1523.0,5.66,97.2,57.8,45.1,SLOW
98.72,3608.0,76.47,100.1,54.1,39.3,AGGRESSIVE
33.71,1591.0,18.56,88.3,14.9,32.9,SLOW
57.09,3267.0,43.88,88.1,79.8,23.6,NORMAL
89.88,5120.0,69.54,81.7,56.3,41.2,AGGRESSIVE
38.6,1185.0,10.29,94.9,33.2,49.8,SLOW
33.8,1684.0,17.8,81.0,91.4,45.1,SLOW
44.95,2413.0,28.49,88.0,84.3,32.6,NORMAL
22.44,1322.0,11.34,92.0,18.0,38.7,SLOW
21.23,1694.0,6.35,86.6,54.8,21.7,SLOW
83.15,4588.0,62.81,101.3,93.8,37.3,AGGRESSIVE
22.48,1562.0,8.48,86.8,30.0,22.5,SLOW
23.27,1898.0,18.39,97.4,43.0,34.2,SLOW
92.2,3657.0,88.81,98.4,46.5,28.6,AGGRESSIVE
20.0,814.0,10.88,87.1,86.6,33.9,SLOW
112.9,4962.0,82.91,90.4,14.2,20.3,AGGRESSIVE
145.19,3794.0,67.86,98.7,25.6,40.1,AGGRESSIVE
41.91,3324.0,27.48,100.6,21.8,35.4,NORMAL
61.27,2765.0,48.72,93.8,24.7,43.9,NORMAL
125.7,6248.0,79.7,100.6,87.8,20.7,AGGRESSIVE
47.34,2401.0,24.94,91.4,17.5,35.6,NORMAL
67.23,3287.0,30.08,95.1,70.7,28.2,NORMAL
23.23,1765.0,15.68,91.2,94.8,37.8,SLOW
29.7,939.0,10.34,94.5,90.1,26.9,SLOW
101.33,5929.0,61.95,96.2,54.0,33.0,AGGRESSIVE
28.92,964.0,15.88,104.7,78.3,41.1,SLOW
133.96,3830.0,60.14,81.9,62.4,20.7,AGGRESSIVE
61.89,3056.0,45.12,85.4,68.6,46.6,NORMAL
97.7,4284.0,75.47,102.0,26.0,24.9,AGGRESSIVE
150.82,4707.0,73.71,82.6,49.7,42.0,AGGRESSIVE
145.89,4990.0,78.95,96.5,74.5,46.5,AGGRESSIVE
105.42,5103.0,86.63,100.6,38.0,28.6,AGGRESSIVE
75.89,3147.0,41.25,104.9,30.3,35.5,NORMAL
87.94,3593.0,76.06,99.5,67.8,20.2,AGGRESSIVE
52.92,3388.0,38.01,99.7,90.4,46.5,NORMAL
20.07,1633.0,8.38,97.8,35.9,36.1,SLOW
134.28,5164.0,81.3,98.2,98.7,28.2,AGGRESSIVE
41.11,2034.0,40.09,91.6,45.9,39.6,NORMAL
20.66,1295.0,8.46,88.8,10.0,30.4,SLOW
29.74,948.0,7.7,97.8,79.6,33.0,SLOW
110.25,5545.0,77.07,104.8,91.2,27.4,AGGRESSIVE
55.83,2962.0,21.28,81.8,20.5,49.2,NORMAL
29.18,1443.0,15.1,91.0,97.6,42.5,SLOW
51.71,2918.0,24.34,103.7,13.5,44.1,NORMAL
25.02,1312.0,14.76,94.5,49.0,32.7,SLOW
148.61,5641.0,75.25,98.2,52.3,47.5,AGGRESSIVE
32.49,1469.0,19.15,88.2,56.7,21.0,SLOW
51.44,2105.0,46.66,102.2,42.2,45.1,NORMAL
30.2,1445.0,14.07,97.5,28.7,31.4,SLOW
136.43,5372.0,86.24,81.2,12.7,36.3,AGGRESSIVE
39.26,1940.0,12.15,102.4,80.9,37.1,SLOW
79.31,2948.0,40.63,100.0,22.6,46.4,NORMAL
149.2,3627.0,64.5,98.6,70.2,22.7,AGGRESSIVE
31.46,1995.0,19.95,89.6,29.1,39.5,SLOW
128.66,4437.0,84.64,104.3,23.9,39.4,AGGRESSIVE
24.14,1067.0,19.06,83.6,16.5,45.2,SLOW
65.72,3191.0,45.54,102.5,82.7,34.2,NORMAL
78.17,3143.0,21.65,96.4,69.4,41.0,NORMAL
84.56,5417.0,86.22,88.5,16.6,34.7,AGGRESSIVE
104.88,5965.0,77.49,96.8,36.8,35.5,AGGRESSIVE
54.89,3144.0,45.43,82.6,34.7,47.2,NORMAL
41.89,2465.0,44.03,101.9,70.9,28.0,NORMAL
149.64,5387.0,63.11,95.7,69.5,49.2,AGGRESSIVE
87.91,5693.0,89.33,87.6,27.3,31.8,AGGRESSIVE
20.45,1394.0,7.14,91.2,85.8,24.1,SLOW
56.28,2001.0,44.51,94.4,10.6,39.2,NORMAL
75.15,3005.0,34.52,100.9,56.6,27.4,NORMAL
62.86,2282.0,45.26,81.4,57.7,20.3,NORMAL
84.15,6187.0,75.98,91.8,52.3,41.0,AGGRESSIVE
158.25,3736.0,82.83,88.1,72.4,22.2,AGGRESSIVE
34.93,1879.0,8.6,92.2,65.6,32.9,SLOW
54.94,3156.0,43.67,80.3,68.5,37.9,NORMAL
36.07,1414.0,17.55,97.1,98.8,32.7,SLOW
147.65,3582.0,96.36,104.6,72.9,50.0,AGGRESSIVE
72.34,3459.0,38.61,101.6,48.4,45.8,NORMAL
100.16,4088.0,80.7,81.6,20.4,45.9,AGGRESSIVE
123.49,5785.0,82.6,100.8,36.0,21.6,AGGRESSIVE
33.21,1653.0,17.47,83.9,40.7,47.3,SLOW
39.95,891.0,8.09,99.3,76.6,21.4,SLOW
82.71,3768.0,69.81,92.6,38.8,49.2,AGGRESSIVE
140.17,4413.0,96.23,102.5,54.2,36.2,AGGRESSIVE
101.92,5913.0,96.33,100.8,73.0,28.3,AGGRESSIVE
58.34,3108.0,32.33,92.4,94.9,45.3,NORMAL
24.15,1509.0,13.7,104.8,27.8,45.8,SLOW
21.91,1468.0,5.78,103.8,75.9,44.2,SLOW
78.48,2373.0,31.22,96.3,58.9,46.0,NORMAL
110.38,4912.0,69.82,101.3,57.9,45.3,AGGRESSIVE
129.47,6194.0,93.58,85.6,40.9,44.4,AGGRESSIVE
94.21,5547.0,84.74,95.0,51.0,34.3,AGGRESSIVE
93.65,6137.0,80.78,93.2,62.5,27.8,AGGRESSIVE
50.21,3015.0,33.18,103.9,72.2,48.4,NORMAL
135.77,4742.0,95.15,96.9,68.2,31.7,AGGRESSIVE
23.52,1414.0,5.75,99.1,23.5,46.3,SLOW
55.62,2046.0,42.7,92.4,45.6,26.7,NORMAL
33.54,1634.0,16.97,95.3,82.1,32.7,SLOW
122.85,5970.0,62.78,81.1,29.6,47.7,AGGRESSIVE
24.85,1053.0,18.17,86.7,95.8,32.3,SLOW
30.78,1070.0,18.34,84.9,33.9,30.7,SLOW
33.28,1726.0,10.15,92.0,75.4,31.0,SLOW
126.3,5745.0,77.38,102.4,38.0,31.9,AGGRESSIVE
25.59,1611.0,12.22,99.8,25.9,43.3,SLOW
37.55,1350.0,9.66,87.6,68.9,48.4,SLOW
68.41,3267.0,34.62,88.9,67.1,30.5,NORMAL
144.09,4819.0,67.72,96.0,91.1,20.4,AGGRESSIVE
35.92,1926.0,9.17,83.1,97.3,39.3,SLOW
37.32,1194.0,10.94,85.0,27.4,42.2,SLOW
44.29,3138.0,33.04,101.3,20.9,33.0,NORMAL
70.31,2977.0,46.94,93.9,56.4,48.9,NORMAL
62.91,3073.0,44.45,88.1,94.8,22.8,NORMAL
48.2,2475.0,46.54,92.5,23.1,40.0,NORMAL
83.5,5163.0,63.64,88.1,73.1,30.8,AGGRESSIVE
32.39,1741.0,11.75,82.6,38.8,21.4,SLOW
51.38,2559.0,40.4,87.9,77.9,28.3,NORMAL
107.08,6240.0,98.47,99.3,84.7,24.6,AGGRESSIVE
122.23,3864.0,67.78,85.0,57.7,34.7,AGGRESSIVE
31.22,1838.0,9.09,99.5,25.1,43.5,SLOW
158.99,4519.0,92.12,94.0,20.9,22.0,AGGRESSIVE
62.03,2938.0,20.42,84.4,44.8,41.2,NORMAL
71.61,3114.0,22.26,101.0,17.3,32.0,NORMAL
63.6,3385.0,36.1,93.5,44.4,43.2,NORMAL
31.69,1041.0,14.23,95.7,48.3,38.3,SLOW
54.19,2761.0,41.59,81.2,79.8,26.4,NORMAL
20.51,1862.0,11.97,96.7,18.0,24.8,SLOW
45.54,2835.0,49.13,92.4,26.6,32.6,NORMAL
76.57,2088.0,45.13,86.4,22.5,20.4,NORMAL
126.46,6396.0,98.26,82.5,90.5,47.4,AGGRESSIVE
21.93,1351.0,10.71,101.8,51.4,42.4,SLOW
129.6,6077.0,93.86,87.5,43.0,27.2,AGGRESSIVE
22.43,1470.0,8.05,90.7,27.6,39.3,SLOW
31.69,1610.0,16.35,101.4,24.4,44.5,SLOW
27.68,1678.0,7.73,101.7,19.2,48.4,SLOW
145.0,3842.0,96.01,95.1,39.6,31.9,AGGRESSIVE
159.74,4971.0,84.55,82.6,27.3,44.8,AGGRESSIVE
35.19,1272.0,10.55,99.6,66.5,45.7,SLOW
137.64,5364.0,60.06,93.9,74.3,20.0,AGGRESSIVE
108.82,4361.0,67.15,93.8,35.8,42.9,AGGRESSIVE
95.3,4293.0,60.04,87.8,67.8,23.4,AGGRESSIVE
23.56,1394.0,17.44,86.9,88.7,40.8,SLOW
31.02,1147.0,7.91,94.9,87.3,24.8,SLOW
